total_cargo,total_eic,total_mail,departure_airport,combined,timestamp
173.0,0.0,0.0,BOM,2024-05_AB_2642.0_30.0,2024-04-30 13:03:36
0.0,0.0,0.0,GOX,2024-05_AB_2358.0_30.0,2024-04-30 13:06:30
0.0,0.0,0.0,BLR,2024-05_AB_2612.0_10.0,2024-04-30 13:30:52
0.0,0.0,0.0,BLR,2024-05_AB_2311.0_9.0,2024-04-30 13:30:53
0.0,0.0,0.0,VNS,2024-05_AB_2613.0_10.0,2024-04-30 13:30:53
0.0,0.0,0.0,PNQ,2024-05_AB_2312.0_10.0,2024-04-30 13:30:53
0.0,0.0,0.0,GOX,2024-05_AB_2629.0_12.0,2024-04-30 13:31:42
0.0,0.0,0.0,BLR,2024-05_AB_2628.0_12.0,2024-04-30 13:31:43
0.0,0.0,0.0,DEL,2024-05_AB_2630.0_12.0,2024-04-30 13:31:45
0.0,0.0,0.0,CCU,2024-05_AB_2565.0_11.0,2024-04-30 13:31:46
198.0,0.0,0.0,BOM,2024-05_AB_2120.0_30.0,2024-04-30 13:32:47
481.0,0.0,0.0,LKO,2024-05_AB_2401.0_30.0,2024-04-30 13:48:42
0.0,0.0,0.0,BOM,2024-05_AB_2349.0_30.0,2024-04-30 13:50:33
545.0,0.0,0.0,BLR,2024-05_AB_2437.0_30.0,2024-04-30 14:06:36
0.0,0.0,0.0,DEL,2024-05_AB_2630.0_30.0,2024-04-30 14:18:10
0.0,0.0,0.0,VNS,2024-05_AB_2424.0_30.0,2024-04-30 14:25:15
1076.0,0.0,0.0,BLR,2024-05_AB_2368.0_30.0,2024-04-30 14:29:40
2300.0,0.0,0.0,AMD,2024-05_AB_2508.0_30.0,2024-04-30 14:42:30
757.0,0.0,0.0,BOM,2024-05_AB_2525.0_30.0,2024-04-30 14:51:11
0.0,0.0,0.0,GAU,2024-05_AB_2135.0_30.0,2024-04-30 14:55:24
1422.0,0.0,0.0,PNQ,2024-05_AB_2551.0_30.0,2024-04-30 14:57:56
830.0,0.0,0.0,CCU,2024-05_AB_2125.0_30.0,2024-04-30 15:00:45
1039.0,0.0,0.0,BOM,2024-05_AB_2341.0_30.0,2024-04-30 15:12:35
0.0,0.0,0.0,GOX,2024-05_AB_2397.0_30.0,2024-04-30 15:24:04
316.0,0.0,0.0,DEL,2024-05_AB_2146.0_30.0,2024-04-30 15:50:20
207.0,0.0,0.0,DEL,2024-05_AB_2409.0_30.0,2024-04-30 15:55:16
532.0,0.0,0.0,PNQ,2024-05_AB_2509.0_30.0,2024-04-30 16:00:59
2016.0,0.0,0.0,HYD,2024-05_AB_2643.0_30.0,2024-04-30 16:16:17
714.0,35.0,0.0,BLR,2024-05_AB_2366.0_30.0,2024-04-30 16:20:41
1759.0,0.0,0.0,AMD,2024-05_AB_2332.0_30.0,2024-04-30 16:24:14
937.0,0.0,0.0,COK,2024-05_AB_2369.0_30.0,2024-04-30 16:28:56
0.0,0.0,0.0,CCU,2024-05_AB_2564.0_9.0,2024-04-30 16:41:55
0.0,0.0,0.0,CCU,2024-05_AB_2125.0_10.0,2024-04-30 16:41:55
0.0,0.0,0.0,AMD,2024-05_AB_2505.0_10.0,2024-04-30 16:41:56
0.0,0.0,0.0,BOM,2024-05_AB_2120.0_12.0,2024-04-30 16:41:57
0.0,0.0,0.0,BOM,2024-05_AB_2451.0_10.0,2024-04-30 16:41:58
0.0,0.0,0.0,DEL,2024-05_AB_2128.0_12.0,2024-04-30 16:41:58
0.0,0.0,0.0,BOM,2024-05_AB_2124.0_10.0,2024-04-30 16:41:59
0.0,0.0,0.0,AMD,2024-05_AB_2505.0_11.0,2024-04-30 16:42:00
0.0,0.0,0.0,PNQ,2024-05_AB_2607.0_11.0,2024-04-30 16:42:00
0.0,0.0,0.0,DEL,2024-05_AB_2608.0_11.0,2024-04-30 16:42:00
0.0,0.0,0.0,BOM,2024-05_AB_2127.0_12.0,2024-04-30 16:42:00
0.0,0.0,0.0,DEL,2024-05_AB_2146.0_12.0,2024-04-30 16:42:01
0.0,0.0,0.0,GOX,2024-05_AB_2379.0_11.0,2024-04-30 16:42:01
0.0,0.0,0.0,AMD,2024-05_AB_2342.0_11.0,2024-04-30 16:42:01
0.0,0.0,0.0,PNQ,2024-05_AB_2563.0_9.0,2024-04-30 16:42:01
0.0,0.0,0.0,DEL,2024-05_AB_2378.0_11.0,2024-04-30 16:42:02
0.0,0.0,0.0,CCU,2024-05_AB_2173.0_10.0,2024-04-30 16:42:03
0.0,0.0,0.0,DEL,2024-05_AB_2607.0_12.0,2024-04-30 16:42:03
0.0,0.0,0.0,AMD,2024-05_AB_2332.0_10.0,2024-04-30 16:42:03
0.0,0.0,0.0,BLR,2024-05_AB_2375.0_10.0,2024-04-30 16:42:04
0.0,0.0,0.0,PNQ,2024-05_AB_2510.0_10.0,2024-04-30 16:42:04
0.0,0.0,0.0,BOM,2024-05_AB_2525.0_10.0,2024-04-30 16:42:05
0.0,0.0,0.0,BOM,2024-05_AB_2172.0_10.0,2024-04-30 16:42:05
0.0,0.0,0.0,PNQ,2024-05_AB_2607.0_10.0,2024-04-30 16:42:07
0.0,0.0,0.0,CCU,2024-05_AB_2562.0_9.0,2024-04-30 16:42:07
0.0,0.0,0.0,BOM,2024-05_AB_2107.0_10.0,2024-04-30 16:42:08
0.0,0.0,0.0,PNQ,2024-05_AB_2510.0_11.0,2024-04-30 16:42:08
0.0,0.0,0.0,DEL,2024-05_AB_2608.0_12.0,2024-04-30 16:42:08
0.0,0.0,0.0,AMD,2024-05_AB_2524.0_10.0,2024-04-30 16:42:08
0.0,0.0,0.0,BLR,2024-05_AB_2359.0_11.0,2024-04-30 16:42:09
0.0,0.0,0.0,PNQ,2024-05_AB_2510.0_12.0,2024-04-30 16:42:09
0.0,0.0,0.0,AMD,2024-05_AB_2508.0_11.0,2024-04-30 16:42:10
0.0,0.0,0.0,BLR,2024-05_AB_2561.0_9.0,2024-04-30 16:42:10
0.0,0.0,0.0,DEL,2024-05_AB_2355.0_12.0,2024-04-30 16:42:10
0.0,0.0,0.0,GOX,2024-05_AB_2371.0_12.0,2024-04-30 16:42:11
0.0,0.0,0.0,DEL,2024-05_AB_2334.0_11.0,2024-04-30 16:42:11
0.0,0.0,0.0,LKO,2024-05_AB_2526.0_10.0,2024-04-30 16:42:11
0.0,0.0,0.0,AMD,2024-05_AB_2505.0_12.0,2024-04-30 16:42:12
0.0,0.0,0.0,DEL,2024-05_AB_2608.0_10.0,2024-04-30 16:42:12
0.0,0.0,0.0,PNQ,2024-05_AB_2318.0_11.0,2024-04-30 16:42:12
0.0,0.0,0.0,LKO,2024-05_AB_2526.0_11.0,2024-04-30 16:47:50
0.0,0.0,0.0,IXZ,2024-05_AB_2486.0_12.0,2024-04-30 16:47:50
0.0,0.0,0.0,BOM,2024-05_AB_2524.0_11.0,2024-04-30 16:47:51
0.0,0.0,0.0,MAA,2024-05_AB_2485.0_12.0,2024-04-30 16:47:51
0.0,0.0,0.0,BOM,2024-05_AB_2451.0_11.0,2024-04-30 16:47:51
0.0,0.0,0.0,AMD,2024-05_AB_2332.0_11.0,2024-04-30 16:47:51
0.0,0.0,0.0,LKO,2024-05_AB_2525.0_11.0,2024-04-30 16:47:52
0.0,0.0,0.0,BOM,2024-05_AB_2503.0_14.0,2024-04-30 16:51:39
0.0,0.0,0.0,BLR,2024-05_AB_2572.0_13.0,2024-04-30 16:51:40
0.0,0.0,0.0,BLR,2024-05_AB_2527.0_14.0,2024-04-30 16:51:40
0.0,0.0,0.0,DEL,2024-05_AB_2625.0_13.0,2024-04-30 16:51:41
0.0,0.0,0.0,DEL,2024-05_AB_2378.0_14.0,2024-04-30 16:51:42
0.0,0.0,0.0,GOX,2024-05_AB_2463.0_14.0,2024-04-30 16:51:43
0.0,0.0,0.0,BLR,2024-05_AB_2550.0_13.0,2024-04-30 16:51:43
0.0,0.0,0.0,PNQ,2024-05_AB_2551.0_13.0,2024-04-30 16:51:43
0.0,0.0,0.0,BBI,2024-05_AB_2384.0_13.0,2024-04-30 16:51:43
0.0,0.0,0.0,AMD,2024-05_AB_2342.0_14.0,2024-04-30 16:51:43
0.0,0.0,0.0,AYJ,2024-05_AB_2822.0_13.0,2024-04-30 16:51:43
0.0,0.0,0.0,BLR,2024-05_AB_2462.0_14.0,2024-04-30 16:51:44
0.0,0.0,0.0,BLR,2024-05_AB_2437.0_13.0,2024-04-30 16:51:44
0.0,0.0,0.0,GOX,2024-05_AB_2627.0_13.0,2024-04-30 16:51:44
0.0,0.0,0.0,GAU,2024-05_AB_2504.0_14.0,2024-04-30 16:51:44
0.0,0.0,0.0,BLR,2024-05_AB_2821.0_13.0,2024-04-30 16:51:45
0.0,0.0,0.0,PNQ,2024-05_AB_2509.0_13.0,2024-04-30 16:51:45
0.0,0.0,0.0,LKO,2024-05_AB_2401.0_14.0,2024-04-30 16:51:45
0.0,0.0,0.0,CCU,2024-05_AB_2562.0_14.0,2024-04-30 16:51:45
0.0,0.0,0.0,GOX,2024-05_AB_2379.0_14.0,2024-04-30 16:51:46
0.0,0.0,0.0,BLR,2024-05_AB_2561.0_14.0,2024-04-30 16:51:47
0.0,0.0,0.0,BOM,2024-05_AB_2367.0_14.0,2024-04-30 16:51:47
0.0,0.0,0.0,GOX,2024-05_AB_2624.0_13.0,2024-04-30 16:51:48
0.0,0.0,0.0,CCU,2024-05_AB_2564.0_14.0,2024-04-30 16:51:48
0.0,0.0,0.0,DEL,2024-05_AB_2334.0_14.0,2024-04-30 16:51:48
0.0,0.0,0.0,AMD,2024-05_AB_2508.0_14.0,2024-04-30 16:51:49
0.0,0.0,0.0,PNQ,2024-05_AB_2365.0_13.0,2024-04-30 16:51:49
0.0,0.0,0.0,PNQ,2024-05_AB_2318.0_14.0,2024-04-30 16:51:49
0.0,0.0,0.0,PNQ,2024-05_AB_2563.0_14.0,2024-04-30 16:51:50
0.0,0.0,0.0,BLR,2024-05_AB_2364.0_13.0,2024-04-30 16:51:50
1852.0,0.0,0.0,DEL,2024-05_AB_2350.0_30.0,2024-04-30 16:53:40
1855.0,0.0,0.0,BOM,2024-05_AB_2367.0_30.0,2024-04-30 17:04:31
2342.0,0.0,0.0,PNQ,2024-05_AB_2318.0_30.0,2024-04-30 17:07:00
1856.0,0.0,0.0,BOM,2024-05_AB_2738.0_30.0,2024-04-30 18:46:48
935.0,0.0,0.0,BOM,2024-05_AB_2439.0_1.0,2024-04-30 19:00:47
2079.0,0.0,0.0,BOM,2024-05_AB_2107.0_30.0,2024-04-30 19:15:26
3406.0,2.0,0.0,BLR,2024-05_AB_2359.0_30.0,2024-04-30 22:37:55
2471.0,0.0,0.0,BLR,2024-05_AB_2311.0_30.0,2024-04-30 23:22:19
714.0,0.0,0.0,BOM,2024-05_AB_2637.0_1.0,2024-04-30 23:25:41
2009.0,0.0,0.0,BLR,2024-05_AB_2340.0_1.0,2024-04-30 23:30:39
1598.0,0.0,0.0,BLR,2024-05_AB_2372.0_30.0,2024-04-30 23:33:06
2363.0,0.0,0.0,AMD,2024-05_AB_2505.0_1.0,2024-04-30 23:38:24
0.0,0.0,0.0,GOX,2024-05_AB_2624.0_1.0,2024-05-01 00:05:18
3481.0,0.0,0.0,AMD,2024-05_AB_2145.0_1.0,2024-05-01 00:19:39
871.0,0.0,0.0,BLR,2024-05_AB_2109.0_1.0,2024-05-01 00:28:51
1158.0,0.0,0.0,BLR,2024-05_AB_2561.0_1.0,2024-05-01 00:35:51
3064.0,0.0,0.0,BLR,2024-05_AB_2736.0_1.0,2024-05-01 00:38:23
1355.0,0.0,0.0,AMD,2024-05_AB_2524.0_1.0,2024-05-01 00:39:45
193.0,0.0,0.0,BLR,2024-05_AB_2421.0_1.0,2024-05-01 00:42:04
2979.0,0.0,0.0,BLR,2024-05_AB_2325.0_1.0,2024-05-01 01:03:12
1377.0,0.0,0.0,PNQ,2024-05_AB_2312.0_1.0,2024-05-01 01:23:26
0.0,0.0,0.0,DEL,2024-05_AB_2355.0_1.0,2024-05-01 01:43:18
1708.0,0.0,0.0,MAA,2024-05_AB_2485.0_1.0,2024-05-01 01:53:57
3042.0,0.0,0.0,BOM,2024-05_AB_2410.0_1.0,2024-05-01 02:09:28
1723.0,0.0,0.0,BLR,2024-05_AB_2375.0_1.0,2024-05-01 02:12:54
3184.0,0.0,0.0,HYD,2024-05_AB_2405.0_1.0,2024-05-01 02:24:26
3400.0,0.0,0.0,BOM,2024-05_AB_2728.0_1.0,2024-05-01 03:05:12
3700.0,0.0,0.0,AMD,2024-05_AB_2342.0_1.0,2024-05-01 03:08:44
1789.0,0.0,0.0,DEL,2024-05_AB_2719.0_1.0,2024-05-01 03:09:57
0.0,0.0,0.0,SXR,2024-05_AB_2638.0_1.0,2024-05-01 03:11:20
1295.0,0.0,0.0,BLR,2024-05_AB_2850.0_1.0,2024-05-01 03:16:27
3028.0,0.0,0.0,BOM,2024-05_AB_2781.0_1.0,2024-05-01 03:19:11
2373.0,0.0,0.0,BOM,2024-05_AB_2518.0_1.0,2024-05-01 03:36:41
0.0,0.0,0.0,VNS,2024-05_AB_2492.0_1.0,2024-05-01 03:47:46
0.0,140.0,0.0,BLR,2024-05_AB_2612.0_1.0,2024-05-01 03:52:50
345.0,0.0,0.0,CCU,2024-05_AB_2562.0_1.0,2024-05-01 03:54:10
898.0,0.0,0.0,AMD,2024-05_AB_2102.0_1.0,2024-05-01 03:57:04
0.0,0.0,0.0,BLR,2024-05_AB_2462.0_1.0,2024-05-01 04:03:10
2302.0,0.0,0.0,DEL,2024-05_AB_2625.0_1.0,2024-05-01 04:13:26
1490.0,0.0,0.0,BLR,2024-05_AB_7596.0_1.0,2024-05-01 04:38:00
2609.0,0.0,0.0,BOM,2024-05_AB_2172.0_1.0,2024-05-01 04:46:04
283.0,0.0,0.0,IXB,2024-05_AB_2373.0_1.0,2024-05-01 04:52:56
0.0,0.0,0.0,GOX,2024-05_AB_2371.0_1.0,2024-05-01 05:04:52
1072.0,0.0,0.0,DEL,2024-05_AB_2411.0_1.0,2024-05-01 05:06:23
0.0,0.0,0.0,DEL,2024-05_AB_2607.0_1.0,2024-05-01 05:11:10
305.0,0.0,0.0,BLR,2024-05_AB_2729.0_1.0,2024-05-01 05:37:13
2847.0,0.0,0.0,DEL,2024-05_AB_2406.0_1.0,2024-05-01 05:39:44
3374.0,0.0,0.0,DEL,2024-05_AB_2335.0_1.0,2024-05-01 05:57:50
0.0,0.0,0.0,GOX,2024-05_AB_2463.0_1.0,2024-05-01 06:06:48
915.0,0.0,0.0,BOM,2024-05_AB_2385.0_1.0,2024-05-01 06:07:26
176.0,0.0,0.0,COK,2024-05_AB_2519.0_1.0,2024-05-01 06:26:45
52.0,0.0,94.0,IXB,2024-05_AB_2851.0_1.0,2024-05-01 06:33:21
0.0,0.0,0.0,VNS,2024-05_AB_2613.0_1.0,2024-05-01 06:52:52
0.0,0.0,0.0,BOM,2024-05_AB_2376.0_11.0,2024-05-01 07:00:08
0.0,0.0,0.0,BOM,2024-05_AB_2439.0_15.0,2024-05-01 07:00:08
0.0,0.0,0.0,GAU,2024-05_AB_2135.0_8.0,2024-05-01 07:00:09
0.0,0.0,0.0,BOM,2024-05_AB_2376.0_14.0,2024-05-01 07:00:09
0.0,0.0,0.0,HYD,2024-05_AB_2431.0_15.0,2024-05-01 07:00:10
0.0,0.0,0.0,BLR,2024-05_AB_2366.0_10.0,2024-05-01 07:00:10
0.0,0.0,0.0,AMD,2024-05_AB_2533.0_10.0,2024-05-01 07:00:10
0.0,0.0,0.0,BLR,2024-05_AB_2432.0_14.0,2024-05-01 07:00:11
0.0,0.0,0.0,BOM,2024-05_AB_2781.0_12.0,2024-05-01 07:00:11
0.0,0.0,0.0,HYD,2024-05_AB_2431.0_9.0,2024-05-01 07:00:11
0.0,0.0,0.0,BOM,2024-05_AB_2439.0_12.0,2024-05-01 07:00:11
0.0,0.0,0.0,BLR,2024-05_AB_2134.0_8.0,2024-05-01 07:00:12
0.0,0.0,0.0,BOM,2024-05_AB_2781.0_15.0,2024-05-01 07:00:12
0.0,0.0,0.0,BLR,2024-05_AB_2366.0_13.0,2024-05-01 07:00:12
0.0,0.0,0.0,AMD,2024-05_AB_2533.0_11.0,2024-05-01 07:00:13
0.0,0.0,0.0,BOM,2024-05_AB_2376.0_12.0,2024-05-01 07:00:13
0.0,0.0,0.0,BLR,2024-05_AB_2366.0_14.0,2024-05-01 07:00:13
0.0,0.0,0.0,AMD,2024-05_AB_2108.0_13.0,2024-05-01 07:00:14
0.0,0.0,0.0,BOM,2024-05_AB_2376.0_15.0,2024-05-01 07:00:14
0.0,0.0,0.0,AMD,2024-05_AB_2108.0_10.0,2024-05-01 07:00:15
0.0,0.0,0.0,AMD,2024-05_AB_2781.0_13.0,2024-05-01 07:00:16
0.0,0.0,0.0,BLR,2024-05_AB_2432.0_15.0,2024-05-01 07:00:16
0.0,0.0,0.0,BLR,2024-05_AB_2366.0_11.0,2024-05-01 07:00:16
0.0,0.0,0.0,BLR,2024-05_AB_2736.0_10.0,2024-05-01 07:00:16
0.0,0.0,0.0,HYD,2024-05_AB_2405.0_9.0,2024-05-01 07:00:17
0.0,0.0,0.0,BOM,2024-05_AB_2781.0_10.0,2024-05-01 07:00:17
0.0,0.0,0.0,BLR,2024-05_AB_2736.0_13.0,2024-05-01 07:00:17
0.0,0.0,0.0,HYD,2024-05_AB_2405.0_15.0,2024-05-01 07:00:17
0.0,0.0,0.0,GOX,2024-05_AB_2534.0_10.0,2024-05-01 07:00:17
0.0,0.0,0.0,GOX,2024-05_AB_2534.0_14.0,2024-05-01 07:00:18
0.0,0.0,0.0,AMD,2024-05_AB_2108.0_11.0,2024-05-01 07:00:18
0.0,0.0,0.0,BLR,2024-05_AB_2366.0_12.0,2024-05-01 07:00:18
0.0,0.0,0.0,BLR,2024-05_AB_2850.0_8.0,2024-05-01 07:00:18
0.0,0.0,0.0,BLR,2024-05_AB_2432.0_9.0,2024-05-01 07:00:18
0.0,0.0,0.0,AMD,2024-05_AB_2108.0_14.0,2024-05-01 07:00:18
0.0,0.0,0.0,AMD,2024-05_AB_2108.0_15.0,2024-05-01 07:00:19
0.0,0.0,0.0,BLR,2024-05_AB_2366.0_15.0,2024-05-01 07:00:19
0.0,0.0,0.0,BLR,2024-05_AB_2736.0_11.0,2024-05-01 07:00:20
0.0,0.0,0.0,HYD,2024-05_AB_2407.0_14.0,2024-05-01 07:00:20
0.0,0.0,0.0,HYD,2024-05_AB_2431.0_10.0,2024-05-01 07:00:21
0.0,0.0,0.0,AMD,2024-05_AB_2533.0_14.0,2024-05-01 07:00:21
0.0,0.0,0.0,HYD,2024-05_AB_2407.0_8.0,2024-05-01 07:00:21
0.0,0.0,0.0,AMD,2024-05_AB_2108.0_12.0,2024-05-01 07:00:21
0.0,0.0,0.0,DEL,2024-05_AB_2406.0_9.0,2024-05-01 07:00:21
0.0,0.0,0.0,GOX,2024-05_AB_2534.0_11.0,2024-05-01 07:00:21
0.0,0.0,0.0,BLR,2024-05_AB_2736.0_14.0,2024-05-01 07:00:21
0.0,0.0,0.0,HYD,2024-05_AB_2407.0_15.0,2024-05-01 07:00:22
0.0,0.0,0.0,DEL,2024-05_AB_2406.0_15.0,2024-05-01 07:00:22
0.0,0.0,0.0,BLR,2024-05_AB_2736.0_15.0,2024-05-01 07:00:23
0.0,0.0,0.0,GOX,2024-05_AB_2534.0_12.0,2024-05-01 07:00:23
0.0,0.0,0.0,BOM,2024-05_AB_2439.0_10.0,2024-05-01 07:00:23
0.0,0.0,0.0,HYD,2024-05_AB_2407.0_9.0,2024-05-01 07:00:23
0.0,0.0,0.0,BOM,2024-05_AB_2439.0_13.0,2024-05-01 07:00:24
0.0,0.0,0.0,DEL,2024-05_AB_2409.0_14.0,2024-05-01 07:00:24
0.0,0.0,0.0,BLR,2024-05_AB_2432.0_8.0,2024-05-01 07:00:25
0.0,0.0,0.0,BLR,2024-05_AB_2736.0_12.0,2024-05-01 07:00:25
0.0,0.0,0.0,HYD,2024-05_AB_2405.0_10.0,2024-05-01 07:00:26
0.0,0.0,0.0,BOM,2024-05_AB_2376.0_10.0,2024-05-01 07:00:26
0.0,0.0,0.0,AMD,2024-05_AB_2533.0_12.0,2024-05-01 07:00:26
0.0,0.0,0.0,IXB,2024-05_AB_2851.0_8.0,2024-05-01 07:00:26
0.0,0.0,0.0,BOM,2024-05_AB_2439.0_11.0,2024-05-01 07:00:27
0.0,0.0,0.0,BOM,2024-05_AB_2439.0_14.0,2024-05-01 07:00:28
0.0,0.0,0.0,DEL,2024-05_AB_2409.0_15.0,2024-05-01 07:00:29
0.0,0.0,0.0,BOM,2024-05_AB_2376.0_13.0,2024-05-01 07:00:29
0.0,0.0,0.0,DEL,2024-05_AB_2409.0_8.0,2024-05-01 07:00:29
0.0,0.0,0.0,BOM,2024-05_AB_2781.0_11.0,2024-05-01 07:00:30
0.0,0.0,0.0,DEL,2024-05_AB_2409.0_9.0,2024-05-01 07:00:30
0.0,0.0,0.0,DEL,2024-05_AB_2406.0_10.0,2024-05-01 07:00:31
0.0,0.0,0.0,BOM,2024-05_AB_2781.0_14.0,2024-05-01 07:00:31
239.0,0.0,0.0,BLR,2024-05_AB_2572.0_1.0,2024-05-01 07:02:32
553.0,0.0,0.0,PNQ,2024-05_AB_2563.0_1.0,2024-05-01 07:09:46
1027.0,0.0,0.0,BOM,2024-05_AB_2498.0_1.0,2024-05-01 07:11:44
1957.0,0.0,0.0,GAU,2024-05_AB_2323.0_1.0,2024-05-01 07:14:27
2302.0,0.0,0.0,GOX,2024-05_AB_2627.0_1.0,2024-05-01 07:21:37
0.0,0.0,0.0,BOM,2024-05_AB_2127.0_1.0,2024-05-01 07:23:24
488.0,0.0,0.0,MAA,2024-05_AB_2486.0_1.0,2024-05-01 07:48:50
744.0,0.0,0.0,CCU,2024-05_AB_2173.0_1.0,2024-05-01 07:49:37
2344.0,0.0,0.0,BOM,2024-05_AB_2503.0_1.0,2024-05-01 08:05:54
2633.0,0.0,0.0,BOM,2024-05_AB_2451.0_1.0,2024-05-01 08:13:22
1500.0,0.0,0.0,DEL,2024-05_AB_2333.0_1.0,2024-05-01 08:27:42
954.0,2.0,0.0,BLR,2024-05_AB_2377.0_1.0,2024-05-01 08:44:38
