id,creation_time,airline_code,flight_number,flight_date,departure_airport,user_name,action_name,header_line,entry_details
375166101,2024-05-01 00:32:43,ZY,5535.0,29.0,AFL,service-acco,UpdateLoadTableAction,"2024-05-01 00:32:43,919 INFO  [819b2ad15cc62719] [ZY5535 /29 AFL | service-acco | UpdateLoadTableAction               |                                | Thread-30795 (ActiveMQ-client-global-threads)]  Received:",com.systemone.lc2.manualloadplanning.dto.LoadDTO [ id = 9384300  flightId = 2287498 legId = 2398217  deleted = false  fragmentId = LoadFragment ]
375166148,2024-05-01 00:32:42,ZY,3978.0,30.0,IGU,service-acco,UpdateLoadTableAction,"2024-05-01 00:32:42,754 INFO  [38cd6a73e49b5edb] [ZY3978 /30 IGU | service-acco | UpdateLoadTableAction               |                                | Thread-30794 (ActiveMQ-client-global-threads)]  Saved:","com.systemone.lc2.manualloadplanning.dto.LoadDTO [ id = 9380127  flightId = 2285125 legId = 2395803  deleted = false  fragmentId = LoadFragment ]

Total baggage      : 0.00     KG               
Total cargo        : 0.00     KG               
Total EIC          : 0.00     KG               
Total mail         : 0.00     KG               
STATUS AIRCRAFT_CONFIG 1 CARGO_FINAL 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 CALC_HIST_DATA 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 EZFW_COUNTER 1 REGISTRATION 1 REGISTRATION_CHANGE 2"
375166158,2024-05-01 00:32:44,ZY,5989.0,30.0,NVT,service-acco,UpdateLoadTableAction,"2024-05-01 00:32:44,777 INFO  [b52a0470f8a0f24] [ZY5989 /30 NVT | service-acco | UpdateLoadTableAction               |                                | Thread-30794 (ActiveMQ-client-global-threads)]  Received:",com.systemone.lc2.manualloadplanning.dto.LoadDTO [ id = 9379803  flightId = 2285845 legId = 2396524  deleted = false  fragmentId = LoadFragment ]
375166166,2024-05-01 00:32:44,ZY,5989.0,30.0,NVT,service-acco,UpdateLoadTableAction,"2024-05-01 00:32:44,794 INFO  [b52a0470f8a0f24] [ZY5989 /30 NVT | service-acco | UpdateLoadTableAction               |                                | Thread-30794 (ActiveMQ-client-global-threads)]  Saved:","com.systemone.lc2.manualloadplanning.dto.LoadDTO [ id = 9379803  flightId = 2285845 legId = 2396524  deleted = false  fragmentId = LoadFragment ]

Total baggage      : 0.00     KG               
Total cargo        : 0.00     KG               
Total EIC          : 0.00     KG               
Total mail         : 0.00     KG               
STATUS AIRCRAFT_CONFIG 1 CARGO_FINAL 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 CALC_HIST_DATA 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 EZFW_COUNTER 1 REGISTRATION 1 REGISTRATION_CHANGE 2"
375166190,2024-05-01 00:32:42,ZY,5181.0,30.0,POA,service-acco,UpdateLoadTableAction,"2024-05-01 00:32:42,897 INFO  [a02a4b4f2e1f025f] [ZY5181 /30 POA | service-acco | UpdateLoadTableAction               |                                | Thread-30801 (ActiveMQ-client-global-threads)]  Saved:","com.systemone.lc2.manualloadplanning.dto.LoadDTO [ id = 9380520  flightId = 2285362 legId = 2396040  deleted = false  fragmentId = LoadFragment ]

Total baggage      : 0.00     KG               
Total cargo        : 0.00     KG               
Total EIC          : 0.00     KG               
Total mail         : 0.00     KG               
STATUS AIRCRAFT_CONFIG 1 CARGO_FINAL 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 CALC_HIST_DATA 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 EZFW_COUNTER 1 REGISTRATION 1 REGISTRATION_CHANGE 2"
375166200,2024-05-01 00:32:45,ZY,5717.0,30.0,POA,service-acco,UpdateLoadTableAction,"2024-05-01 00:32:45,014 INFO  [b3e91e52ec1b584d] [ZY5717 /30 POA | service-acco | UpdateLoadTableAction               |                                | Thread-30793 (ActiveMQ-client-global-threads)]  Received:",com.systemone.lc2.manualloadplanning.dto.LoadDTO [ id = 9380195  flightId = 2285228 legId = 2395907  deleted = false  fragmentId = LoadFragment ]
375166212,2024-05-01 00:32:43,ZY,3621.0,29.0,VCP,service-acco,UpdateLoadTableAction,"2024-05-01 00:32:43,085 INFO  [702b12072d99de3f] [ZY3621 /29 VCP | service-acco | UpdateLoadTableAction               |                                | Thread-30796 (ActiveMQ-client-global-threads)]  Received:","com.systemone.lc2.manualloadplanning.dto.LoadDTO [ id = 9386425  flightId = 2287965 legId = 2398684  deleted = false  fragmentId = LoadFragment ]
BULK
 Item Id   Number       Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 42445027  NULL         ESTIMATE  36.00     KG   3         0.39      VCP       VCP       CWB       B         NULL      false"
375166220,2024-05-01 00:32:43,ZY,3621.0,29.0,VCP,service-acco,UpdateLoadTableAction,"2024-05-01 00:32:43,097 INFO  [702b12072d99de3f] [ZY3621 /29 VCP | service-acco | UpdateLoadTableAction               |                                | Thread-30796 (ActiveMQ-client-global-threads)]  Saved:","com.systemone.lc2.manualloadplanning.dto.LoadDTO [ id = 9386425  flightId = 2287965 legId = 2398684  deleted = false  fragmentId = LoadFragment ]
BULK
 Item Id   Number       Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 42450137  NULL         ESTIMATE  36.00     KG   3         0.39      VCP       VCP       CWB       B         NULL      false      

Total baggage      : 36.00    KG               
Total cargo        : 0.00     KG               
Total EIC          : 0.00     KG               
Total mail         : 0.00     KG               
STATUS AIRCRAFT_CONFIG 1 CARGO_FINAL 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 CALC_HIST_DATA 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOZY_ITEMS_GEN 1 EZFW_COUNTER 1 REGISTRATION 1 REGISTRATION_CHANGE 2"
375166236,2024-05-01 00:32:45,ZY,5438.0,30.0,POA,service-acco,UpdateLoadTableAction,"2024-05-01 00:32:45,607 INFO  [cd34dae858d9816e] [ZY5438 /30 POA | service-acco | UpdateLoadTableAction               |                                | Thread-30805 (ActiveMQ-client-global-threads)]  Received:",com.systemone.lc2.manualloadplanning.dto.LoadDTO [ id = 9379680  flightId = 2285884 legId = 2396583  deleted = false  fragmentId = LoadFragment ]
375166244,2024-05-01 00:32:45,ZY,5438.0,30.0,POA,service-acco,UpdateLoadTableAction,"2024-05-01 00:32:45,628 INFO  [cd34dae858d9816e] [ZY5438 /30 POA | service-acco | UpdateLoadTableAction               |                                | Thread-30805 (ActiveMQ-client-global-threads)]  Saved:","com.systemone.lc2.manualloadplanning.dto.LoadDTO [ id = 9379680  flightId = 2285884 legId = 2396583  deleted = false  fragmentId = LoadFragment ]

Total baggage      : 0.00     KG               
Total cargo        : 0.00     KG               
Total EIC          : 0.00     KG               
Total mail         : 0.00     KG               
STATUS AIRCRAFT_CONFIG 1 CARGO_FINAL 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 CALC_HIST_DATA 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 EZFW_COUNTER 1 REGISTRATION 1 REGISTRATION_CHANGE 2"
375166254,2024-05-01 00:32:45,ZY,3982.0,29.0,GIG,service-acco,UpdateLoadTableAction,"2024-05-01 00:32:45,738 INFO  [cf265374274e57b0] [ZY3982 /29 GIG | service-acco | UpdateLoadTableAction               |                                | Thread-30803 (ActiveMQ-client-global-threads)]  Received:",com.systemone.lc2.manualloadplanning.dto.LoadDTO [ id = 9384966  flightId = 2287656 legId = 2398375  deleted = false  fragmentId = LoadFragment ]
375166262,2024-05-01 00:32:45,ZY,3982.0,29.0,GIG,service-acco,UpdateLoadTableAction,"2024-05-01 00:32:45,776 INFO  [cf265374274e57b0] [ZY3982 /29 GIG | service-acco | UpdateLoadTableAction               |                                | Thread-30803 (ActiveMQ-client-global-threads)]  Saved:","com.systemone.lc2.manualloadplanning.dto.LoadDTO [ id = 9384966  flightId = 2287656 legId = 2398375  deleted = false  fragmentId = LoadFragment ]

Total baggage      : 0.00     KG               
Total cargo        : 0.00     KG               
Total EIC          : 0.00     KG               
Total mail         : 0.00     KG               
STATUS AIRCRAFT_CONFIG 1 CARGO_FINAL 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 CALC_HIST_DATA 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 EZFW_COUNTER 1 REGISTRATION 1 REGISTRATION_CHANGE 2"
375166269,2024-05-01 00:32:43,ZY,5535.0,29.0,AFL,service-acco,UpdateLoadTableAction,"2024-05-01 00:32:43,930 INFO  [819b2ad15cc62719] [ZY5535 /29 AFL | service-acco | UpdateLoadTableAction               |                                | Thread-30795 (ActiveMQ-client-global-threads)]  Saved:","com.systemone.lc2.manualloadplanning.dto.LoadDTO [ id = 9384300  flightId = 2287498 legId = 2398217  deleted = false  fragmentId = LoadFragment ]

Total baggage      : 0.00     KG               
Total cargo        : 0.00     KG               
Total EIC          : 0.00     KG               
Total mail         : 0.00     KG               
STATUS AIRCRAFT_CONFIG 1 CARGO_FINAL 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 CALC_HIST_DATA 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 EZFW_COUNTER 1 REGISTRATION 1 REGISTRATION_CHANGE 2"
375166279,2024-05-01 00:32:47,ZY,3627.0,29.0,CNF,service-acco,UpdateLoadTableAction,"2024-05-01 00:32:47,818 INFO  [42aa7061b84ebe1e] [ZY3627 /29 CNF | service-acco | UpdateLoadTableAction               |                                | Thread-30795 (ActiveMQ-client-global-threads)]  Received:","com.systemone.lc2.manualloadplanning.dto.LoadDTO [ id = 9384972  flightId = 2287658 legId = 2398377  deleted = false  fragmentId = LoadFragment ]
BULK
 Item Id   Number       Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 42445472  NULL         ESTIMATE  48.00     KG   4         0.00      CNF       CNF       GIG       B         1         false"
375166287,2024-05-01 00:32:47,ZY,3627.0,29.0,CNF,service-acco,UpdateLoadTableAction,"2024-05-01 00:32:47,833 INFO  [42aa7061b84ebe1e] [ZY3627 /29 CNF | service-acco | UpdateLoadTableAction               |                                | Thread-30795 (ActiveMQ-client-global-threads)]  Saved:","com.systemone.lc2.manualloadplanning.dto.LoadDTO [ id = 9384972  flightId = 2287658 legId = 2398377  deleted = false  fragmentId = LoadFragment ]
BULK
 Item Id   Number       Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 42450238  NULL         ESTIMATE  48.00     KG   4         0.00      CNF       CNF       GIG       B         1         false      

Total baggage      : 48.00    KG               
Total cargo        : 0.00     KG               
Total EIC          : 0.00     KG               
Total mail         : 0.00     KG               
STATUS AIRCRAFT_CONFIG 1 CARGO_FINAL 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 CALC_HIST_DATA 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOZY_ITEMS_GEN 1 EZFW_COUNTER 1 REGISTRATION 1 REGISTRATION_CHANGE 2"
