id,creation_time,airline_code,flight_number,flight_date,departure_airport,user_name,action_name,header_line,entry_details
34143527,2024-05-04 00:17:52,AB,2624.0,4.0,GOX,human,RampFinalAction,"2024-05-04 00:17:52,641 INFO  [c35dc09e0e236e83] [AB2624 /04 GOX | human       | RampFinalAction                     | Ramp Final                     | default task-32]  Saved:",STATUS LOADING_INSTRUCTION 2 FUEL 1 AIRCRAFT_CONFIG 1 EZFW 2 CARGO_FINAL 1 RAMP_FINAL 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 CALC_HIST_DATA 1 CHECK_IN_OPEN 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOAD_ITEMS_GEN 1 EZFW_COUNTER 2 REGISTRATION 1 REGISTRATION_CHANGE 3
34144763,2024-05-04 00:34:54,AB,2109.0,4.0,BLR,human,RampFinalAction,"2024-05-04 00:34:54,958 INFO  [19beebf9dfe643bc] [AB2109 /04 BLR | human       | RampFinalAction                     | Ramp Final                     | default task-41]  Received:","Caller user             : human
Close ramp              : true
Check discrepancy       : true"
34144766,2024-05-04 00:34:54,AB,2109.0,4.0,BLR,human,RampFinalAction,"2024-05-04 00:34:54,960 INFO  [19beebf9dfe643bc] [AB2109 /04 BLR | human       | RampFinalAction                     | Ramp Final                     | default task-41]  Saved:",STATUS LOADING_INSTRUCTION 1 AIRCRAFT_CONFIG 1 EZFW 2 CARGO_FINAL 1 RAMP_FINAL 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 CALC_HIST_DATA 1 CHECK_IN_OPEN 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOAD_ITEMS_GEN 1 EZFW_COUNTER 2 REGISTRATION 1 REGISTRATION_CHANGE 4
34145769,2024-05-04 00:35:37,AB,2109.0,4.0,BLR,human,RampFinalAction,"2024-05-04 00:35:37,660 INFO  [df7c43599228e762] [AB2109 /04 BLR | human       | RampFinalAction                     | Reopen Ramp                    | default task-62]  Received:","Caller user             : human
Close ramp              : false
Check discrepancy       : false
User name               : human
Confirmation message    : NULL"
34145772,2024-05-04 00:35:37,AB,2109.0,4.0,BLR,human,RampFinalAction,"2024-05-04 00:35:37,661 INFO  [df7c43599228e762] [AB2109 /04 BLR | human       | RampFinalAction                     | Reopen Ramp                    | default task-62]  Saved:",STATUS LOADING_INSTRUCTION 1 FUEL 1 AIRCRAFT_CONFIG 1 EZFW 2 CARGO_FINAL 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 CALC_HIST_DATA 1 CHECK_IN_OPEN 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOAD_ITEMS_GEN 1 EZFW_COUNTER 2 REGISTRATION 1 REGISTRATION_CHANGE 4
34145774,2024-05-04 00:35:40,AB,2109.0,4.0,BLR,human,RampFinalAction,"2024-05-04 00:35:40,656 INFO  [98542b7515a1a748] [AB2109 /04 BLR | human       | RampFinalAction                     | Ramp Final                     | default task-19]  Received:","Caller user             : human
Close ramp              : true
Check discrepancy       : true"
34145777,2024-05-04 00:35:40,AB,2109.0,4.0,BLR,human,RampFinalAction,"2024-05-04 00:35:40,658 INFO  [98542b7515a1a748] [AB2109 /04 BLR | human       | RampFinalAction                     | Ramp Final                     | default task-19]  Saved:",STATUS LOADING_INSTRUCTION 1 FUEL 1 AIRCRAFT_CONFIG 1 EZFW 2 CARGO_FINAL 1 RAMP_FINAL 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 CALC_HIST_DATA 1 CHECK_IN_OPEN 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOAD_ITEMS_GEN 1 EZFW_COUNTER 2 REGISTRATION 1 REGISTRATION_CHANGE 4
34146067,2024-05-04 00:39:46,AB,2524.0,4.0,AMD,human,RampFinalAction,"2024-05-04 00:39:46,475 INFO  [aa3c58e17f1c78c] [AB2524 /04 AMD | human      | RampFinalAction                     | Ramp Final                     | default task-5]  Received:","Caller user             : human
Close ramp              : true
Check discrepancy       : true"
34146070,2024-05-04 00:39:46,AB,2524.0,4.0,AMD,human,RampFinalAction,"2024-05-04 00:39:46,477 INFO  [aa3c58e17f1c78c] [AB2524 /04 AMD | human      | RampFinalAction                     | Ramp Final                     | default task-5]  Saved:",STATUS LOADING_INSTRUCTION 1 FUEL 3 AIRCRAFT_CONFIG 1 EZFW 2 CARGO_FINAL 1 RAMP_FINAL 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 CALC_HIST_DATA 1 CHECK_IN_OPEN 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOAD_ITEMS_GEN 1 EZFW_COUNTER 2 REGISTRATION 1 REGISTRATION_CHANGE 6
34146162,2024-05-04 00:40:16,AB,2421.0,4.0,BLR,human,RampFinalAction,"2024-05-04 00:40:16,012 INFO  [23b0cb49b3ffa0ef] [AB2421 /04 BLR | human      | RampFinalAction                     | Ramp Final                     | default task-27]  Received:","Caller user             : human
Close ramp              : true
Check discrepancy       : true"
34146165,2024-05-04 00:40:16,AB,2421.0,4.0,BLR,human,RampFinalAction,"2024-05-04 00:40:16,013 INFO  [23b0cb49b3ffa0ef] [AB2421 /04 BLR | human      | RampFinalAction                     | Ramp Final                     | default task-27]  Saved:",STATUS LOADING_INSTRUCTION 1 FUEL 1 AIRCRAFT_CONFIG 1 EZFW 2 CARGO_FINAL 1 RAMP_FINAL 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 CALC_HIST_DATA 1 CHECK_IN_OPEN 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOAD_ITEMS_GEN 1 EZFW_COUNTER 2 REGISTRATION 1 REGISTRATION_CHANGE 2
34146364,2024-05-04 00:44:35,AB,2736.0,4.0,BLR,human,RampFinalAction,"2024-05-04 00:44:35,949 INFO  [8dd51f355f86224f] [AB2736 /04 BLR | human       | RampFinalAction                     | Ramp Final                     | default task-16]  Received:","Caller user             : human
Close ramp              : true
Check discrepancy       : true"
34146367,2024-05-04 00:44:35,AB,2736.0,4.0,BLR,human,RampFinalAction,"2024-05-04 00:44:35,950 INFO  [8dd51f355f86224f] [AB2736 /04 BLR | human       | RampFinalAction                     | Ramp Final                     | default task-16]  Saved:",STATUS LOADING_INSTRUCTION 2 FUEL 1 AIRCRAFT_CONFIG 1 EZFW 2 CARGO_FINAL 1 RAMP_FINAL 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 CALC_HIST_DATA 1 CHECK_IN_OPEN 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOAD_ITEMS_GEN 1 EZFW_COUNTER 2 REGISTRATION 1 REGISTRATION_CHANGE 2
34146415,2024-05-04 00:47:21,AB,2524.0,4.0,AMD,human,RampFinalAction,"2024-05-04 00:47:21,045 INFO  [fd92a6ad090a23a1] [AB2524 /04 AMD | human      | RampFinalAction                     | Reopen Ramp                    | default task-58]  Received:","Caller user             : human
Close ramp              : false
Check discrepancy       : false
User name               : human
Confirmation message    : NULL"
34146418,2024-05-04 00:47:21,AB,2524.0,4.0,AMD,human,RampFinalAction,"2024-05-04 00:47:21,046 INFO  [fd92a6ad090a23a1] [AB2524 /04 AMD | human      | RampFinalAction                     | Reopen Ramp                    | default task-58]  Saved:",STATUS LOADSHEET 1 LOADING_INSTRUCTION 2 FUEL 3 AIRCRAFT_CONFIG 1 EZFW 2 CARGO_FINAL 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 CALC_HIST_DATA 1 CHECK_IN_OPEN 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOAD_ITEMS_GEN 1 EZFW_COUNTER 2 REGISTRATION 1 REGISTRATION_CHANGE 6
34146308,2024-05-04 00:47:41,AB,2524.0,4.0,AMD,human,RampFinalAction,"2024-05-04 00:47:41,427 INFO  [9feabda56010571] [AB2524 /04 AMD | human      | RampFinalAction                     | Ramp Final                     | default task-50]  Received:","Caller user             : human
Close ramp              : true
Check discrepancy       : true"
34146311,2024-05-04 00:47:41,AB,2524.0,4.0,AMD,human,RampFinalAction,"2024-05-04 00:47:41,428 INFO  [9feabda56010571] [AB2524 /04 AMD | human      | RampFinalAction                     | Ramp Final                     | default task-50]  Saved:",STATUS LOADSHEET 1 LOADING_INSTRUCTION 2 FUEL 3 AIRCRAFT_CONFIG 1 EZFW 2 CARGO_FINAL 1 RAMP_FINAL 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 CALC_HIST_DATA 1 CHECK_IN_OPEN 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOAD_ITEMS_GEN 1 EZFW_COUNTER 2 REGISTRATION 1 REGISTRATION_CHANGE 6 FINAL_RELEASE 1
34147277,2024-05-04 00:56:49,AB,2325.0,4.0,BLR,human,RampFinalAction,"2024-05-04 00:56:49,407 INFO  [e8affb8331adb7e0] [AB2325 /04 BLR | human       | RampFinalAction                     | Ramp Final                     | default task-31]  Received:","Caller user             : human
Close ramp              : true
Check discrepancy       : true"
34147280,2024-05-04 00:56:49,AB,2325.0,4.0,BLR,human,RampFinalAction,"2024-05-04 00:56:49,408 INFO  [e8affb8331adb7e0] [AB2325 /04 BLR | human       | RampFinalAction                     | Ramp Final                     | default task-31]  Saved:",STATUS LOADING_INSTRUCTION 1 FUEL 1 AIRCRAFT_CONFIG 1 EZFW 2 CARGO_FINAL 1 RAMP_FINAL 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 CALC_HIST_DATA 1 CHECK_IN_OPEN 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOAD_ITEMS_GEN 1 EZFW_COUNTER 2 REGISTRATION 1 REGISTRATION_CHANGE 1
34149872,2024-05-04 01:25:16,AB,2372.0,4.0,BLR,human,RampFinalAction,"2024-05-04 01:25:16,746 INFO  [6265331f46c909fd] [AB2372 /04 BLR | human      | RampFinalAction                     | Ramp Final                     | default task-7]  Received:","Caller user             : human
Close ramp              : true
Check discrepancy       : true"
34149875,2024-05-04 01:25:16,AB,2372.0,4.0,BLR,human,RampFinalAction,"2024-05-04 01:25:16,747 INFO  [6265331f46c909fd] [AB2372 /04 BLR | human      | RampFinalAction                     | Ramp Final                     | default task-7]  Saved:",STATUS LOADING_INSTRUCTION 1 FUEL 2 AIRCRAFT_CONFIG 1 EZFW 2 CARGO_FINAL 1 RAMP_FINAL 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 CALC_HIST_DATA 1 CHECK_IN_OPEN 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOAD_ITEMS_GEN 1 EZFW_COUNTER 2 REGISTRATION 1 REGISTRATION_CHANGE 1
34149906,2024-05-04 01:25:53,AB,2372.0,4.0,BLR,human,RampFinalAction,"2024-05-04 01:25:53,574 INFO  [520dba9e244591b3] [AB2372 /04 BLR | human      | RampFinalAction                     | Reopen Ramp                    | default task-34]  Received:","Caller user             : human
Close ramp              : false
Check discrepancy       : false
User name               : human
Confirmation message    : NULL"
34149909,2024-05-04 01:25:53,AB,2372.0,4.0,BLR,human,RampFinalAction,"2024-05-04 01:25:53,575 INFO  [520dba9e244591b3] [AB2372 /04 BLR | human      | RampFinalAction                     | Reopen Ramp                    | default task-34]  Saved:",STATUS LOADSHEET 1 LOADING_INSTRUCTION 2 FUEL 2 AIRCRAFT_CONFIG 1 EZFW 2 CARGO_FINAL 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 CALC_HIST_DATA 1 CHECK_IN_OPEN 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOAD_ITEMS_GEN 1 EZFW_COUNTER 2 REGISTRATION 1 REGISTRATION_CHANGE 1
34150040,2024-05-04 01:26:18,AB,2372.0,4.0,BLR,human,RampFinalAction,"2024-05-04 01:26:18,434 INFO  [14786c7ef8e6cfa2] [AB2372 /04 BLR | human      | RampFinalAction                     | Ramp Final                     | default task-15]  Received:","Caller user             : human
Close ramp              : true
Check discrepancy       : true"
34150043,2024-05-04 01:26:18,AB,2372.0,4.0,BLR,human,RampFinalAction,"2024-05-04 01:26:18,436 INFO  [14786c7ef8e6cfa2] [AB2372 /04 BLR | human      | RampFinalAction                     | Ramp Final                     | default task-15]  Saved:",STATUS LOADSHEET 1 LOADING_INSTRUCTION 2 FUEL 2 AIRCRAFT_CONFIG 1 EZFW 2 CARGO_FINAL 1 RAMP_FINAL 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 CALC_HIST_DATA 1 CHECK_IN_OPEN 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOAD_ITEMS_GEN 1 EZFW_COUNTER 2 REGISTRATION 1 REGISTRATION_CHANGE 1 FINAL_RELEASE 1
34150421,2024-05-04 01:30:37,AB,2312.0,4.0,PNQ,human,RampFinalAction,"2024-05-04 01:30:37,043 INFO  [b2ff69ffa54917f2] [AB2312 /04 PNQ | human       | RampFinalAction                     | Ramp Final                     | default task-7]  Received:","Caller user             : human
Close ramp              : true
Check discrepancy       : true"
34150424,2024-05-04 01:30:37,AB,2312.0,4.0,PNQ,human,RampFinalAction,"2024-05-04 01:30:37,044 INFO  [b2ff69ffa54917f2] [AB2312 /04 PNQ | human       | RampFinalAction                     | Ramp Final                     | default task-7]  Saved:",STATUS LOADING_INSTRUCTION 1 FUEL 1 AIRCRAFT_CONFIG 1 EZFW 2 CARGO_FINAL 1 RAMP_FINAL 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 CALC_HIST_DATA 1 CHECK_IN_OPEN 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOAD_ITEMS_GEN 1 EZFW_COUNTER 2 REGISTRATION 1 REGISTRATION_CHANGE 4
34154100,2024-05-04 01:42:39,AB,2405.0,4.0,HYD,human,RampFinalAction,"2024-05-04 01:42:39,836 INFO  [bd28c9a4d16e373c] [AB2405 /04 HYD | human      | RampFinalAction                     | Ramp Final                     | default task-12]  Received:","Caller user             : human
Close ramp              : true
Check discrepancy       : true"
34154103,2024-05-04 01:42:39,AB,2405.0,4.0,HYD,human,RampFinalAction,"2024-05-04 01:42:39,837 INFO  [bd28c9a4d16e373c] [AB2405 /04 HYD | human      | RampFinalAction                     | Ramp Final                     | default task-12]  Saved:",STATUS LOADING_INSTRUCTION 1 FUEL 1 AIRCRAFT_CONFIG 1 EZFW 2 CARGO_FINAL 1 RAMP_FINAL 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 CALC_HIST_DATA 1 CHECK_IN_OPEN 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOAD_ITEMS_GEN 1 EZFW_COUNTER 2 REGISTRATION 1 REGISTRATION_CHANGE 6
34154562,2024-05-04 01:46:45,AB,2607.0,4.0,PNQ,human,RampFinalAction,"2024-05-04 01:46:45,812 INFO  [1aaac6ef8ce96a16] [AB2607 /04 PNQ | human       | RampFinalAction                     | Ramp Final                     | default task-21]  Received:","Caller user             : human
Close ramp              : true
Check discrepancy       : true"
34154565,2024-05-04 01:46:45,AB,2607.0,4.0,PNQ,human,RampFinalAction,"2024-05-04 01:46:45,814 INFO  [1aaac6ef8ce96a16] [AB2607 /04 PNQ | human       | RampFinalAction                     | Ramp Final                     | default task-21]  Saved:",STATUS LOADING_INSTRUCTION 1 FUEL 1 AIRCRAFT_CONFIG 1 EZFW 2 CARGO_FINAL 1 RAMP_FINAL 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 CALC_HIST_DATA 1 CHECK_IN_OPEN 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOAD_ITEMS_GEN 1 EZFW_COUNTER 2 REGISTRATION 1 REGISTRATION_CHANGE 6
34154660,2024-05-04 01:47:46,AB,2485.0,4.0,MAA,human,RampFinalAction,"2024-05-04 01:47:46,148 INFO  [3203fccffabccc1] [AB2485 /04 MAA | human      | RampFinalAction                     | Ramp Final                     | default task-60]  Received:","Caller user             : human
Close ramp              : true
Check discrepancy       : true"
34154663,2024-05-04 01:47:46,AB,2485.0,4.0,MAA,human,RampFinalAction,"2024-05-04 01:47:46,150 INFO  [3203fccffabccc1] [AB2485 /04 MAA | human      | RampFinalAction                     | Ramp Final                     | default task-60]  Saved:",STATUS LOADING_INSTRUCTION 2 FUEL 1 AIRCRAFT_CONFIG 1 EZFW 2 CARGO_FINAL 1 RAMP_FINAL 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 TRANSIT_ACCEPTANCE 1 TRANSIT_PAX 1 CALC_HIST_DATA 1 CHECK_IN_OPEN 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOAD_ITEMS_GEN 1 EZFW_COUNTER 2 REGISTRATION 1 REGISTRATION_CHANGE 7
34154780,2024-05-04 01:48:10,AB,2355.0,4.0,DEL,human,RampFinalAction,"2024-05-04 01:48:10,094 INFO  [6d86a05f50aee2a6] [AB2355 /04 DEL | human       | RampFinalAction                     | Ramp Final                     | default task-60]  Received:","Caller user             : human
Close ramp              : true
Check discrepancy       : true"
34154783,2024-05-04 01:48:10,AB,2355.0,4.0,DEL,human,RampFinalAction,"2024-05-04 01:48:10,095 INFO  [6d86a05f50aee2a6] [AB2355 /04 DEL | human       | RampFinalAction                     | Ramp Final                     | default task-60]  Saved:",STATUS LOADING_INSTRUCTION 1 AIRCRAFT_CONFIG 1 EZFW 2 CARGO_FINAL 1 RAMP_FINAL 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 CALC_HIST_DATA 1 CHECK_IN_OPEN 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOAD_ITEMS_GEN 1 EZFW_COUNTER 2 REGISTRATION 1 REGISTRATION_CHANGE 8
34154255,2024-05-04 01:50:08,AB,2375.0,4.0,BLR,human,RampFinalAction,"2024-05-04 01:50:08,265 INFO  [52eb8fce378b2929] [AB2375 /04 BLR | human       | RampFinalAction                     | Ramp Final                     | default task-32]  Received:","Caller user             : human
Close ramp              : true
Check discrepancy       : true"
34154258,2024-05-04 01:50:08,AB,2375.0,4.0,BLR,human,RampFinalAction,"2024-05-04 01:50:08,266 INFO  [52eb8fce378b2929] [AB2375 /04 BLR | human       | RampFinalAction                     | Ramp Final                     | default task-32]  Saved:",STATUS LOADING_INSTRUCTION 1 FUEL 1 AIRCRAFT_CONFIG 1 EZFW 2 RAMP_FINAL 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 CALC_HIST_DATA 1 CHECK_IN_OPEN 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOAD_ITEMS_GEN 1 EZFW_COUNTER 2 REGISTRATION 1 REGISTRATION_CHANGE 6
34154893,2024-05-04 01:54:11,AB,2410.0,4.0,BOM,human,RampFinalAction,"2024-05-04 01:54:11,713 INFO  [77b18b7382fd65fb] [AB2410 /04 BOM | human      | RampFinalAction                     | Ramp Final                     | default task-39]  Received:","Caller user             : human
Close ramp              : true
Check discrepancy       : true"
34154896,2024-05-04 01:54:11,AB,2410.0,4.0,BOM,human,RampFinalAction,"2024-05-04 01:54:11,714 INFO  [77b18b7382fd65fb] [AB2410 /04 BOM | human      | RampFinalAction                     | Ramp Final                     | default task-39]  Saved:",STATUS LOADING_INSTRUCTION 1 FUEL 2 AIRCRAFT_CONFIG 1 EZFW 2 CARGO_FINAL 1 RAMP_FINAL 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 CALC_HIST_DATA 1 CHECK_IN_OPEN 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOAD_ITEMS_GEN 1 EZFW_COUNTER 2 REGISTRATION 1 REGISTRATION_CHANGE 3
34155889,2024-05-04 02:03:37,AB,2405.0,4.0,HYD,human,RampFinalAction,"2024-05-04 02:03:37,681 INFO  [989b285fcf7f9167] [AB2405 /04 HYD | human      | RampFinalAction                     | Reopen Ramp                    | default task-14]  Received:","Caller user             : human
Close ramp              : false
Check discrepancy       : false
User name               : human
Confirmation message    : NULL"
34155892,2024-05-04 02:03:37,AB,2405.0,4.0,HYD,human,RampFinalAction,"2024-05-04 02:03:37,682 INFO  [989b285fcf7f9167] [AB2405 /04 HYD | human      | RampFinalAction                     | Reopen Ramp                    | default task-14]  Saved:",STATUS LOADSHEET 1 LOADING_INSTRUCTION 2 FUEL 1 AIRCRAFT_CONFIG 1 EZFW 2 CARGO_FINAL 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 CALC_HIST_DATA 1 CHECK_IN_OPEN 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOAD_ITEMS_GEN 1 EZFW_COUNTER 2 REGISTRATION 1 REGISTRATION_CHANGE 6
34155558,2024-05-04 02:03:51,AB,2405.0,4.0,HYD,human,RampFinalAction,"2024-05-04 02:03:51,633 INFO  [6fe8673b453f544b] [AB2405 /04 HYD | human      | RampFinalAction                     | Ramp Final                     | default task-50]  Received:","Caller user             : human
Close ramp              : true
Check discrepancy       : true"
