id,creation_time,airline_code,flight_number,flight_date,departure_airport,user_name,action_name,header_line,entry_details
375295530,2024-05-03 09:26:04,ZY,2015.0,3.0,VCP,human,UpdateFuelDataAction,"2024-05-03 09:26:04,262 INFO  [7a0280914dfe8236] [ZY2015 /03 VCP | human | UpdateFuelDataAction                |                                | default task-53]  Saved:","FUEL  trip=800.0 KG taxi=70.0 KG takeoff=2000.0 KG ballast=null edno=2
STATUS FUEL 1 AIRCRAFT_CONFIG 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 BAG_LOZY_ITEMS_GEN 1 REGISTRATION 1 REGISTRATION_CHANGE 1"
375295570,2024-05-03 09:26:35,ZY,2016.0,3.0,VCP,human,UpdateFuelDataAction,"2024-05-03 09:26:35,141 INFO  [d6c6b19670123f52] [ZY2016 /03 VCP | human | UpdateFuelDataAction                |                                | default task-53]  Received:","
com.systemone.lc2.fuelhandling.dto.FuelDTO [ id = 0  flightId = 2294911 legId = 2405630  deleted = false  fragmentId = FuelDataFragment ]
 StandardFuel        : Yes                       Non standard fuel   : No                       
 EditionNumber       : 1                         Fueling Indicator   : false                     TruckOnSbyIndicator : false                    
                                           Manual Non Standard Index : NULL                     
 Actual OFP No       : NULL                      Density             : 0.811 KGPERCUBICMETER     Trip Fuel           : 800.0 KG                 
 FZFW                : NULL                      Max Fuel Cap        : 5000.0 KG                
 EZFW sent           : NULL                      Minimum TOF         : NULL                     
 Triggerd by         : MANUAL_INPUT                                                              Take Off Fuel       : 2000.0 KG                
                                                 Taxi Fuel           : 70.0 KG                  

                                                                                                 Planning Fuel       : NULL                     

 Flight Time         : NULL                      Remarks             :"
375295571,2024-05-03 09:26:35,ZY,2016.0,3.0,VCP,human,UpdateFuelDataAction,"2024-05-03 09:26:35,143 INFO  [d6c6b19670123f52] [ZY2016 /03 VCP | human | UpdateFuelDataAction                |                                | default task-53]  Saved:","FUEL  trip=800.0 KG taxi=70.0 KG takeoff=2000.0 KG ballast=null edno=2
STATUS FUEL 1 AIRCRAFT_CONFIG 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 BAG_LOZY_ITEMS_GEN 1 REGISTRATION 1 REGISTRATION_CHANGE 1"
375295608,2024-05-03 09:27:10,ZY,2017.0,3.0,VCP,human,UpdateFuelDataAction,"2024-05-03 09:27:10,227 INFO  [a2a315f683d8de1e] [ZY2017 /03 VCP | human | UpdateFuelDataAction                |                                | default task-53]  Received:","
com.systemone.lc2.fuelhandling.dto.FuelDTO [ id = 0  flightId = 2294912 legId = 2405631  deleted = false  fragmentId = FuelDataFragment ]
 StandardFuel        : Yes                       Non standard fuel   : No                       
 EditionNumber       : 1                         Fueling Indicator   : false                     TruckOnSbyIndicator : false                    
                                           Manual Non Standard Index : NULL                     
 Actual OFP No       : NULL                      Density             : 0.811 KGPERCUBICMETER     Trip Fuel           : 800.0 KG                 
 FZFW                : NULL                      Max Fuel Cap        : 5000.0 KG                
 EZFW sent           : NULL                      Minimum TOF         : NULL                     
 Triggerd by         : MANUAL_INPUT                                                              Take Off Fuel       : 2000.0 KG                
                                                 Taxi Fuel           : 70.0 KG                  

                                                                                                 Planning Fuel       : NULL                     

 Flight Time         : NULL                      Remarks             :"
375295609,2024-05-03 09:27:10,ZY,2017.0,3.0,VCP,human,UpdateFuelDataAction,"2024-05-03 09:27:10,229 INFO  [a2a315f683d8de1e] [ZY2017 /03 VCP | human | UpdateFuelDataAction                |                                | default task-53]  Saved:","FUEL  trip=800.0 KG taxi=70.0 KG takeoff=2000.0 KG ballast=null edno=2
STATUS FUEL 1 AIRCRAFT_CONFIG 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 BAG_LOZY_ITEMS_GEN 1 REGISTRATION 1 REGISTRATION_CHANGE 1"
375295627,2024-05-03 09:27:41,ZY,2018.0,3.0,VCP,human,UpdateFuelDataAction,"2024-05-03 09:27:41,989 INFO  [f77bd997d1cea86] [ZY2018 /03 VCP | human | UpdateFuelDataAction                |                                | default task-55]  Received:","
com.systemone.lc2.fuelhandling.dto.FuelDTO [ id = 0  flightId = 2294892 legId = 2405611  deleted = false  fragmentId = FuelDataFragment ]
 StandardFuel        : Yes                       Non standard fuel   : No                       
 EditionNumber       : 1                         Fueling Indicator   : false                     TruckOnSbyIndicator : false                    
                                           Manual Non Standard Index : NULL                     
 Actual OFP No       : NULL                      Density             : 0.811 KGPERCUBICMETER     Trip Fuel           : 800.0 KG                 
 FZFW                : NULL                      Max Fuel Cap        : 5000.0 KG                
 EZFW sent           : NULL                      Minimum TOF         : NULL                     
 Triggerd by         : MANUAL_INPUT                                                              Take Off Fuel       : 2000.0 KG                
                                                 Taxi Fuel           : 70.0 KG                  

                                                                                                 Planning Fuel       : NULL                     

 Flight Time         : NULL                      Remarks             :"
375295668,2024-05-03 09:27:41,ZY,2018.0,3.0,VCP,human,UpdateFuelDataAction,"2024-05-03 09:27:41,991 INFO  [f77bd997d1cea86] [ZY2018 /03 VCP | human | UpdateFuelDataAction                |                                | default task-55]  Saved:","FUEL  trip=800.0 KG taxi=70.0 KG takeoff=2000.0 KG ballast=null edno=2
STATUS FUEL 1 AIRCRAFT_CONFIG 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 BAG_LOZY_ITEMS_GEN 1 REGISTRATION 1 REGISTRATION_CHANGE 1"
375295678,2024-05-03 09:28:13,ZY,2019.0,3.0,VCP,human,UpdateFuelDataAction,"2024-05-03 09:28:13,097 INFO  [89a9049c8f0ddf57] [ZY2019 /03 VCP | human | UpdateFuelDataAction                |                                | default task-55]  Received:","
com.systemone.lc2.fuelhandling.dto.FuelDTO [ id = 0  flightId = 2294913 legId = 2405632  deleted = false  fragmentId = FuelDataFragment ]
 StandardFuel        : Yes                       Non standard fuel   : No                       
 EditionNumber       : 1                         Fueling Indicator   : false                     TruckOnSbyIndicator : false                    
                                           Manual Non Standard Index : NULL                     
 Actual OFP No       : NULL                      Density             : 0.811 KGPERCUBICMETER     Trip Fuel           : 800.0 KG                 
 FZFW                : NULL                      Max Fuel Cap        : 5000.0 KG                
 EZFW sent           : NULL                      Minimum TOF         : NULL                     
 Triggerd by         : MANUAL_INPUT                                                              Take Off Fuel       : 2000.0 KG                
                                                 Taxi Fuel           : 70.0 KG                  

                                                                                                 Planning Fuel       : NULL                     

 Flight Time         : NULL                      Remarks             :"
375295679,2024-05-03 09:28:13,ZY,2019.0,3.0,VCP,human,UpdateFuelDataAction,"2024-05-03 09:28:13,099 INFO  [89a9049c8f0ddf57] [ZY2019 /03 VCP | human | UpdateFuelDataAction                |                                | default task-55]  Saved:","FUEL  trip=800.0 KG taxi=70.0 KG takeoff=2000.0 KG ballast=null edno=2
STATUS FUEL 1 AIRCRAFT_CONFIG 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 BAG_LOZY_ITEMS_GEN 1 REGISTRATION 1 REGISTRATION_CHANGE 1"
375295736,2024-05-03 09:28:51,ZY,2020.0,3.0,VCP,human,UpdateFuelDataAction,"2024-05-03 09:28:51,207 INFO  [139c4fd6781098ce] [ZY2020 /03 VCP | human | UpdateFuelDataAction                |                                | default task-55]  Received:","
com.systemone.lc2.fuelhandling.dto.FuelDTO [ id = 0  flightId = 2294914 legId = 2405633  deleted = false  fragmentId = FuelDataFragment ]
 StandardFuel        : Yes                       Non standard fuel   : No                       
 EditionNumber       : 1                         Fueling Indicator   : false                     TruckOnSbyIndicator : false                    
                                           Manual Non Standard Index : NULL                     
 Actual OFP No       : NULL                      Density             : 0.811 KGPERCUBICMETER     Trip Fuel           : 800.0 KG                 
 FZFW                : NULL                      Max Fuel Cap        : 5000.0 KG                
 EZFW sent           : NULL                      Minimum TOF         : NULL                     
 Triggerd by         : MANUAL_INPUT                                                              Take Off Fuel       : 2000.0 KG                
                                                 Taxi Fuel           : 70.0 KG                  

                                                                                                 Planning Fuel       : NULL                     

 Flight Time         : NULL                      Remarks             :"
375295737,2024-05-03 09:28:51,ZY,2020.0,3.0,VCP,human,UpdateFuelDataAction,"2024-05-03 09:28:51,209 INFO  [139c4fd6781098ce] [ZY2020 /03 VCP | human | UpdateFuelDataAction                |                                | default task-55]  Saved:","FUEL  trip=800.0 KG taxi=70.0 KG takeoff=2000.0 KG ballast=null edno=2
STATUS FUEL 1 AIRCRAFT_CONFIG 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 BAG_LOZY_ITEMS_GEN 1 REGISTRATION 1 REGISTRATION_CHANGE 1"
375295777,2024-05-03 09:29:22,ZY,2021.0,3.0,VCP,human,UpdateFuelDataAction,"2024-05-03 09:29:22,618 INFO  [3eabec3285d0da3b] [ZY2021 /03 VCP | human | UpdateFuelDataAction                |                                | default task-55]  Received:","
com.systemone.lc2.fuelhandling.dto.FuelDTO [ id = 0  flightId = 2294893 legId = 2405612  deleted = false  fragmentId = FuelDataFragment ]
 StandardFuel        : Yes                       Non standard fuel   : No                       
 EditionNumber       : 1                         Fueling Indicator   : false                     TruckOnSbyIndicator : false                    
                                           Manual Non Standard Index : NULL                     
 Actual OFP No       : NULL                      Density             : 0.811 KGPERCUBICMETER     Trip Fuel           : 800.0 KG                 
 FZFW                : NULL                      Max Fuel Cap        : 5000.0 KG                
 EZFW sent           : NULL                      Minimum TOF         : NULL                     
 Triggerd by         : MANUAL_INPUT                                                              Take Off Fuel       : 2000.0 KG                
                                                 Taxi Fuel           : 70.0 KG                  

                                                                                                 Planning Fuel       : NULL                     

 Flight Time         : NULL                      Remarks             :"
375295778,2024-05-03 09:29:22,ZY,2021.0,3.0,VCP,human,UpdateFuelDataAction,"2024-05-03 09:29:22,620 INFO  [3eabec3285d0da3b] [ZY2021 /03 VCP | human | UpdateFuelDataAction                |                                | default task-55]  Saved:","FUEL  trip=800.0 KG taxi=70.0 KG takeoff=2000.0 KG ballast=null edno=2
STATUS FUEL 1 AIRCRAFT_CONFIG 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 BAG_LOZY_ITEMS_GEN 1 REGISTRATION 1 REGISTRATION_CHANGE 1"
375295908,2024-05-03 09:29:53,ZY,2022.0,3.0,VCP,human,UpdateFuelDataAction,"2024-05-03 09:29:53,133 INFO  [c5197f86bbba6ba4] [ZY2022 /03 VCP | human | UpdateFuelDataAction                |                                | default task-55]  Saved:","FUEL  trip=800.0 KG taxi=70.0 KG takeoff=2000.0 KG ballast=null edno=2
STATUS FUEL 1 AIRCRAFT_CONFIG 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 BAG_LOZY_ITEMS_GEN 1 REGISTRATION 1 REGISTRATION_CHANGE 1"
375295984,2024-05-03 09:31:42,ZY,2025.0,3.0,VCP,human,UpdateFuelDataAction,"2024-05-03 09:31:42,832 INFO  [bc99d2266b8ba7a5] [ZY2025 /03 VCP | human | UpdateFuelDataAction                |                                | default task-55]  Received:","
com.systemone.lc2.fuelhandling.dto.FuelDTO [ id = 0  flightId = 2294792 legId = 2405511  deleted = false  fragmentId = FuelDataFragment ]
 StandardFuel        : Yes                       Non standard fuel   : No                       
 EditionNumber       : 1                         Fueling Indicator   : false                     TruckOnSbyIndicator : false                    
                                           Manual Non Standard Index : NULL                     
 Actual OFP No       : NULL                      Density             : 0.811 KGPERCUBICMETER     Trip Fuel           : 800.0 KG                 
 FZFW                : NULL                      Max Fuel Cap        : 5000.0 KG                
 EZFW sent           : NULL                      Minimum TOF         : NULL                     
 Triggerd by         : MANUAL_INPUT                                                              Take Off Fuel       : 2000.0 KG                
                                                 Taxi Fuel           : 70.0 KG                  

                                                                                                 Planning Fuel       : NULL                     

 Flight Time         : NULL                      Remarks             :"
375295985,2024-05-03 09:31:42,ZY,2025.0,3.0,VCP,human,UpdateFuelDataAction,"2024-05-03 09:31:42,834 INFO  [bc99d2266b8ba7a5] [ZY2025 /03 VCP | human | UpdateFuelDataAction                |                                | default task-55]  Saved:","FUEL  trip=800.0 KG taxi=70.0 KG takeoff=2000.0 KG ballast=null edno=2
STATUS FUEL 1 AIRCRAFT_CONFIG 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 BAG_LOZY_ITEMS_GEN 1 REGISTRATION 1 REGISTRATION_CHANGE 1"
375296005,2024-05-03 09:31:04,ZY,2024.0,3.0,VCP,human,UpdateFuelDataAction,"2024-05-03 09:31:04,520 INFO  [51a1b5063d7b9aac] [ZY2024 /03 VCP | human | UpdateFuelDataAction                |                                | default task-53]  Received:","
com.systemone.lc2.fuelhandling.dto.FuelDTO [ id = 0  flightId = 2294916 legId = 2405635  deleted = false  fragmentId = FuelDataFragment ]
 StandardFuel        : Yes                       Non standard fuel   : No                       
 EditionNumber       : 1                         Fueling Indicator   : false                     TruckOnSbyIndicator : false                    
                                           Manual Non Standard Index : NULL                     
 Actual OFP No       : NULL                      Density             : 0.811 KGPERCUBICMETER     Trip Fuel           : 800.0 KG                 
 FZFW                : NULL                      Max Fuel Cap        : 5000.0 KG                
 EZFW sent           : NULL                      Minimum TOF         : NULL                     
 Triggerd by         : MANUAL_INPUT                                                              Take Off Fuel       : 2000.0 KG                
                                                 Taxi Fuel           : 70.0 KG                  

                                                                                                 Planning Fuel       : NULL                     

 Flight Time         : NULL                      Remarks             :"
375296006,2024-05-03 09:31:04,ZY,2024.0,3.0,VCP,human,UpdateFuelDataAction,"2024-05-03 09:31:04,522 INFO  [51a1b5063d7b9aac] [ZY2024 /03 VCP | human | UpdateFuelDataAction                |                                | default task-53]  Saved:","FUEL  trip=800.0 KG taxi=70.0 KG takeoff=2000.0 KG ballast=null edno=2
STATUS FUEL 1 AIRCRAFT_CONFIG 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 BAG_LOZY_ITEMS_GEN 1 REGISTRATION 1 REGISTRATION_CHANGE 1"
375373154,2024-05-03 16:59:06,ZY,2111.0,3.0,BVH,human,UpdateFuelDataAction,"2024-05-03 16:59:06,555 INFO  [55addfc5954d557b] [ZY2111 /03 BVH | human  | UpdateFuelDataAction                |                                | default task-58]  Received:","
com.systemone.lc2.fuelhandling.dto.FuelDTO [ id = 0  flightId = 2297048 legId = 2407768  deleted = false  fragmentId = FuelDataFragment ]
 StandardFuel        : Yes                       Non standard fuel   : No                       
 EditionNumber       : 1                         Fueling Indicator   : false                     TruckOnSbyIndicator : false                    
                                           Manual Non Standard Index : NULL                     
 Actual OFP No       : NULL                      Density             : 0.811 KGPERCUBICMETER     Trip Fuel           : 7292.0 KG                
 FZFW                : NULL                      Max Fuel Cap        : 13100.0 KG               
 EZFW sent           : NULL                      Minimum TOF         : NULL                     
 Triggerd by         : MANUAL_INPUT                                                              Take Off Fuel       : 9562.0 KG                
                                                 Taxi Fuel           : 45.0 KG                  

                                                                                                 Planning Fuel       : NULL                     

 Flight Time         : NULL                      Remarks             :"
375373155,2024-05-03 16:59:06,ZY,2111.0,3.0,BVH,human,UpdateFuelDataAction,"2024-05-03 16:59:06,557 INFO  [55addfc5954d557b] [ZY2111 /03 BVH | human  | UpdateFuelDataAction                |                                | default task-58]  Saved:","FUEL  trip=7292.0 KG taxi=45.0 KG takeoff=9562.0 KG ballast=null edno=2
STATUS FUEL 1 AIRCRAFT_CONFIG 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 BAG_LOZY_ITEMS_GEN 1 REGISTRATION 1 REGISTRATION_CHANGE 1"
375448822,2024-05-05 12:37:09,ZY,2121.0,5.0,VCP,human,UpdateFuelDataAction,"2024-05-05 12:37:09,464 INFO  [2ee2b38359ce5d3b] [ZY2121 /05 VCP | human | UpdateFuelDataAction                |                                | default task-89]  Received:","
com.systemone.lc2.fuelhandling.dto.FuelDTO [ id = 0  flightId = 2298431 legId = 2409170  deleted = false  fragmentId = FuelDataFragment ]
 StandardFuel        : Yes                       Non standard fuel   : No                       
 EditionNumber       : 3                         Fueling Indicator   : false                     TruckOnSbyIndicator : false                    
                                           Manual Non Standard Index : NULL                     
 Actual OFP No       : NULL                      Density             : 0.811 KGPERCUBICMETER     Trip Fuel           : 4646.0 KG                
 FZFW                : NULL                      Max Fuel Cap        : 13100.0 KG               
 EZFW sent           : NULL                      Minimum TOF         : NULL                     
 Triggerd by         : MANUAL_INPUT                                                              Take Off Fuel       : 9015.0 KG                
                                                 Taxi Fuel           : 135.0 KG                 

                                                                                                 Planning Fuel       : NULL                     

 Flight Time         : NULL                      Remarks             :"
375448823,2024-05-05 12:37:09,ZY,2121.0,5.0,VCP,human,UpdateFuelDataAction,"2024-05-05 12:37:09,466 INFO  [2ee2b38359ce5d3b] [ZY2121 /05 VCP | human | UpdateFuelDataAction                |                                | default task-89]  Saved:","FUEL  trip=4646.0 KG taxi=135.0 KG takeoff=9015.0 KG ballast=1000.0 KG edno=4
STATUS FUEL 2 AIRCRAFT_CONFIG 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 BAG_LOZY_ITEMS_GEN 1 REGISTRATION 1 REGISTRATION_CHANGE 1"
375448826,2024-05-05 12:37:14,ZY,2121.0,5.0,VCP,human,UpdateFuelDataAction,"2024-05-05 12:37:14,378 INFO  [63f2b2b210c976ec] [ZY2121 /05 VCP | human | UpdateFuelDataAction                |                                | default task-89]  Received:","
com.systemone.lc2.fuelhandling.dto.FuelDTO [ id = 0  flightId = 2298431 legId = 2409170  deleted = false  fragmentId = FuelDataFragment ]
 StandardFuel        : Yes                       Non standard fuel   : No                       
 EditionNumber       : 4                         Fueling Indicator   : false                     TruckOnSbyIndicator : false                    
                                           Manual Non Standard Index : NULL                     
 Actual OFP No       : NULL                      Density             : 0.811 KGPERCUBICMETER     Trip Fuel           : 4646.0 KG                
 FZFW                : NULL                      Max Fuel Cap        : 13100.0 KG               
 EZFW sent           : NULL                      Minimum TOF         : NULL                     
 Triggerd by         : MANUAL_INPUT                                                              Take Off Fuel       : 9015.0 KG                
                                                 Taxi Fuel           : 135.0 KG                 

                                                                                                 Planning Fuel       : NULL                     

 Flight Time         : NULL                      Remarks             :"
375448827,2024-05-05 12:37:14,ZY,2121.0,5.0,VCP,human,UpdateFuelDataAction,"2024-05-05 12:37:14,380 INFO  [63f2b2b210c976ec] [ZY2121 /05 VCP | human | UpdateFuelDataAction                |                                | default task-89]  Saved:","FUEL  trip=4646.0 KG taxi=135.0 KG takeoff=9015.0 KG ballast=1400.0 KG edno=5
STATUS FUEL 3 AIRCRAFT_CONFIG 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 BAG_LOZY_ITEMS_GEN 1 REGISTRATION 1 REGISTRATION_CHANGE 1"
